Zip,LAT,LNG,Num_Disp,Sac_City,LA_City,Total_Pop,Percent_Under_18_Years,Percent_Ages_18_to_24,Percent_18_and_Older,Percent_21_and_Older,Percent_60_and_Older,Number_Males,Percent_Male,Male_Median_Age,Number_Females,Pct_Female,Females_Median_Age,Total_Households,Households_with_Children,Pct_Households_with_Children,Pct_Owner_Occupied,Pct_Renter_Occupied,Household_Median_Income,Household_Median_Inc_Quintiles,Pct_Earned_Income_Past_12_Months
91723,34.08496241,-117.8864267,,No,No,18521,23.9,10.1,76.1,70.7,17.5,8935,48.2,34.3,9586,51.8,38.8,6233,1931,31,39.7,60.3,64422,,31.8
94509,0,0,,No,No,68166,25.3,9.7,74.7,71.2,17.8,33223,48.7,34.7,34943,51.3,35.6,21537,7293,33.9,53.4,46.6,64502,,47.7
93454,0,0,,No,No,40432,29.6,10.2,70.4,66.3,17,20081,49.7,31,20351,50.3,32,11666,4471,38.3,50.8,49.2,64575,,42.2
92571,0,0,,No,No,57622,32.3,11.8,67.7,62.5,9.5,29369,51,26.9,28253,49,30.3,12846,6577,51.2,66.1,33.9,64583,,48.2
93440,0,0,,No,No,1659,25.2,5.4,74.8,71.9,25.1,819,49.4,45.5,840,50.6,43.7,567,200,35.3,62.8,37.2,64583,,35.1
95410,0,0,,No,No,997,11,18.1,89,74.9,28.9,497,49.8,48.6,500,50.2,46.8,395,43,10.9,69.1,30.9,64625,,40.3
92325,0,0,,No,No,7948,18.8,10.3,81.2,77,23.9,4098,51.6,35.4,3850,48.4,45.5,3154,712,22.6,68.5,31.5,64667,,49.1
93901,0,0,,No,No,28194,26,8.5,74,69.4,19.1,14154,50.2,32.8,14040,49.8,36.1,9853,3129,31.8,42.8,57.2,64678,,31.4
96027,0,0,,No,No,2327,20.5,4.1,79.5,76.1,37.6,1258,54.1,48.3,1069,45.9,56.5,934,208,22.3,80.9,19.1,64865,,35.9
93451,0,0,,No,No,4477,22.9,11.8,77.1,73.2,18.6,2532,56.6,30.2,1945,43.4,37.8,1412,470,33.3,63.2,36.8,64882,,45.5
95436,0,0,,No,No,6240,15.8,4,84.2,82.1,34.3,3206,51.4,50,3034,48.6,51.5,2823,435,15.4,72,28,64902,,27.2
93430,0,0,,No,No,2847,10.7,8.7,89.3,83.9,49,1453,51,60.4,1394,49,56.8,1405,156,11.1,60.9,39.1,64948,,44.8
92868,0,0,,No,No,27072,18.8,12.1,81.2,78.2,14.5,14597,53.9,32.2,12475,46.1,31.5,8061,1879,23.3,32.2,67.8,64949,,45.5
93532,34.67913323,-118.4477188,,No,No,2683,19.4,9,80.6,74.2,25.4,1511,56.3,39.9,1172,43.7,46.7,976,202,20.7,79.1,20.9,64969,,33
95834,38.64,-121.54,,Yes,No,30076,27,7.1,73,70,13.4,14497,48.2,32.4,15579,51.8,32,10613,3897,36.7,44.2,55.8,64996,Quintile 4,29.2
92378,0,0,,No,No,234,9,13.2,91,77.8,17.1,118,50.4,52.8,116,49.6,42.9,94,7,7.4,100,0,65208,,37.2
90260,0,0,,No,No,34827,23.3,8.7,76.7,73.5,17.6,17793,51.1,35.2,17034,48.9,36.7,10532,3445,32.7,40.3,59.7,65340,,37.4
92359,0,0,,No,No,9170,23.3,8.7,76.7,73.4,17.8,4585,50,36.3,4585,50,37.3,3097,984,31.8,64.4,35.6,65352,,32.7
92832,33.86714294,-117.9285993,,No,No,25837,24.3,10.6,75.7,71,15.8,12924,50,32.4,12913,50,34.4,8322,2627,31.6,35,65,65455,,32.6
93926,0,0,,No,No,9171,31.9,11.5,68.1,62.7,12.1,4840,52.8,30.1,4331,47.2,30.8,2277,1106,48.6,49.5,50.5,65566,,16.8
96128,0,0,,No,No,685,8.3,6.4,91.7,89.5,44.1,396,57.8,55.6,289,42.2,60.1,302,20,6.6,100,0,65577,,44.4
95116,0,0,,No,No,55825,26.6,10.6,73.4,69.3,15.1,28541,51.1,32,27284,48.9,33.4,14227,5452,38.3,36.7,63.3,65667,,43.1
93552,34.56282177,-118.0354386,,No,No,39905,30.5,11.3,69.5,64.9,13.9,20487,51.3,28.7,19418,48.7,35.3,9806,4380,44.7,78,22,65728,,39
91706,34.08512318,-117.9679868,,No,No,76930,23.7,10.6,76.3,72.1,17.6,38765,50.4,34.2,38165,49.6,35.7,18328,6157,33.6,56.8,43.2,65755,,39.1
95446,0,0,,No,No,5168,10.7,3.9,89.3,87.5,35.3,2671,51.7,50.8,2497,48.3,51.7,2510,288,11.5,66.1,33.9,65784,,28.6
92804,0,0,,No,No,89915,23.4,10.6,76.6,72.1,18.5,44249,49.2,33.2,45666,50.8,35.8,24954,8771,35.1,40.2,59.8,65786,,57
91910,0,0,,No,No,74855,22.2,9.7,77.8,73.5,20.6,36694,49,35.6,38161,51,40.1,24942,7896,31.7,49.2,50.8,65847,,45.5
95465,0,0,,No,No,2244,15,0.8,85,84.2,42.1,1101,49.1,55.3,1143,50.9,49.2,1094,230,21,69.6,30.4,65921,,38.8
92027,0,0,,No,No,56788,24.3,10.2,75.7,71.7,16.8,29328,51.6,33.6,27460,48.4,35.2,16589,5772,34.8,61.3,38.7,65989,,35
92114,0,0,,No,No,68851,22.3,10.6,77.7,73.5,20,34488,50.1,33.3,34363,49.9,38.1,18081,5749,31.8,66.9,33.1,66015,,48.2
95987,0,0,,No,No,5950,30.6,8.4,69.4,65,17,2877,48.4,31.2,3073,51.6,31.4,1766,863,48.9,64.2,35.8,66095,,25.5
91977,0,0,,No,No,64750,25,9.1,75,71.3,17.7,32015,49.4,33.6,32735,50.6,35.8,19154,6483,33.8,58.6,41.4,66147,,41.2
93117,0,0,,No,No,58546,12.9,46.8,87.1,58.9,11,28421,48.5,22.7,30125,51.5,21.6,16059,3455,21.5,36.6,63.4,66151,,34.6
95629,0,0,,No,No,940,14,2.6,86,83.4,42.7,379,40.3,60,561,59.7,51.4,350,75,21.4,81.7,18.3,66176,,40.6
92805,33.83284347,-117.9078476,,No,No,74478,27,11.9,73,68.3,11.2,36677,49.2,31.8,37801,50.8,30.1,19611,7473,38.1,39.1,60.9,66253,,52.1
92551,0,0,,No,No,34011,28.8,11.8,71.2,66.2,12.3,16088,47.3,30.2,17923,52.7,30.4,7937,3707,46.7,66.6,33.4,66370,,49.6
94578,0,0,,No,No,41865,22.7,7.3,77.3,74.8,17.5,19690,47,33.4,22175,53,37.1,14502,4695,32.4,40.2,59.8,66450,,38.2
95017,0,0,,No,No,681,17.6,4.1,82.4,78.9,34.5,391,57.4,45.9,290,42.6,54.2,259,49,18.9,62.5,37.5,66484,,38.6
92154,0,0,,No,No,88979,22.9,10.9,77.1,72.8,18,45922,51.6,34.8,43057,48.4,35.6,22449,8013,35.7,59.8,40.2,66498,,39.7
95112,0,0,,No,No,62228,16.6,21,83.4,73.6,13.9,32456,52.2,30.9,29772,47.8,30.4,20879,4440,21.3,29.1,70.9,66501,,39.2
92346,0,0,,No,No,63857,26.5,10.9,73.5,69.5,16.2,33554,52.5,34,30303,47.5,34,17747,6880,38.8,68,32,66560,,33.1
93933,0,0,,No,No,25442,22.9,14.5,77.1,70.5,19.4,11995,47.1,33,13447,52.9,34.1,9088,2427,26.7,39.6,60.4,66711,,33.5
93226,0,0,,No,No,121,2.5,0,97.5,97.5,70.2,71,58.7,68.8,50,41.3,60,73,2,2.7,84.9,15.1,66719,,24.7
95355,0,0,,No,No,59621,23.2,8.5,76.8,73.1,22.6,29595,49.6,36.1,30026,50.4,42.5,21394,6262,29.3,60.1,39.9,66719,,35.1
95573,0,0,,No,No,1568,24,4.5,76,72.8,28.8,793,50.6,39.1,775,49.4,37.3,634,184,29,65.9,34.1,66731,,35.3
96069,0,0,,No,No,800,10.3,1.6,89.8,88.1,52.4,381,47.6,62,419,52.4,60.6,366,41,11.2,89.3,10.7,66875,,42.1
96123,0,0,,No,No,25,32,0,68,68,48,14,56,29.5,11,44,69.3,9,4,44.4,77.8,22.2,66875,,33.3
95076,0,0,,No,No,86905,27.3,11.4,72.7,67.4,17.3,43823,50.4,32.4,43082,49.6,33.3,23856,8981,37.6,54.5,45.5,66991,,41.7
95670,0,0,,No,No,55558,22.4,7.8,77.6,74.3,20.9,27454,49.4,35.9,28104,50.6,37.4,20736,5668,27.3,54.1,45.9,67015,,33.4
93906,0,0,,No,No,64348,28.8,10.8,71.2,66.7,14.1,31850,49.5,32.2,32498,50.5,32,16800,7037,41.9,52.7,47.3,67199,,36.4
96103,0,0,,No,No,1401,10.8,2.6,89.2,87.6,61.1,681,48.6,65.4,720,51.4,63.2,690,55,8,79.7,20.3,67386,,51.2
90660,0,0,,No,No,63001,22.7,10.1,77.3,73.1,20.2,30077,47.7,37,32924,52.3,37.2,16852,5163,30.6,68.2,31.8,67636,,44.6
90621,0,0,,No,No,35598,23.7,11.1,76.3,71.9,16.5,18329,51.5,32.6,17269,48.5,38.3,10366,3768,36.3,40.1,59.9,67650,,45.4
92104,0,0,,No,No,45435,14.9,7.3,85.1,83.2,13.8,22682,49.9,34.4,22753,50.1,33.4,21077,3668,17.4,26.9,73.1,67668,,29.3
92083,0,0,,No,No,39509,27.2,11.6,72.8,68.2,12.6,20342,51.5,31.1,19167,48.5,32.5,11274,4453,39.5,45.7,54.3,67693,,29.2
91020,0,0,,No,No,8633,19.3,4.9,80.7,77.6,22.2,4105,47.6,38.6,4528,52.4,43.2,3524,876,24.9,35.5,64.5,67742,,40.8
90701,0,0,,No,No,16801,20.3,7.2,79.7,77.2,21.8,7886,46.9,38.4,8915,53.1,38.2,4468,1335,29.9,48.4,51.6,67765,,32
93446,0,0,,No,No,44636,21.3,8.6,78.7,75.3,25,22125,49.6,39.7,22511,50.4,43.2,17500,4621,26.4,66,34,67766,,36.4
91501,0,0,,No,No,20511,16.4,7.8,83.6,80.3,25,9925,48.4,38,10586,51.6,43,8057,1859,23.1,32,68,67817,,38.7
95640,0,0,,No,No,11598,13.3,9.4,86.7,82.3,24.8,7548,65.1,43.2,4050,34.9,51.7,3217,667,20.7,75.7,24.3,67922,,35.6
95460,0,0,,No,No,2508,9.7,5,90.3,87.2,48.1,1370,54.6,56.5,1138,45.4,62,1267,163,12.9,75.6,24.4,67934,,35.1
93601,0,0,,No,No,1674,15.9,10.2,84.1,80.3,31.6,903,53.9,52.1,771,46.1,50.8,596,141,23.7,73.2,26.8,67955,,38.9
92590,0,0,,No,No,5154,22.3,16,77.7,72.4,17.1,2530,49.1,36,2624,50.9,33.6,1662,538,32.4,42.6,57.4,68125,,47.1
92509,0,0,,No,No,81383,28.6,11.7,71.4,66.3,13.9,40711,50,31.2,40672,50,31.3,18735,7813,41.7,68,32,68210,,48.2
94571,0,0,,No,No,10605,10.2,6,89.8,88.2,57.5,5343,50.4,61.5,5262,49.6,63,5211,441,8.5,76.8,23.2,68226,,30.3
94924,0,0,,No,No,1127,9.3,3.2,90.7,89.6,52.5,484,42.9,62.1,643,57.1,62.3,535,40,7.5,68.8,31.2,68250,,41.7
95603,0,0,,No,No,29474,18.5,6.3,81.5,78.4,33.4,14361,48.7,45.6,15113,51.3,49.2,12072,2588,21.4,65.2,34.8,68257,,29.2
92407,0,0,,No,No,68545,28.9,14.4,71.1,64.5,10.8,35359,51.6,28.5,33186,48.4,29.6,17408,7358,42.3,61.9,38.1,68281,,47.3
93001,0,0,,No,No,32396,20.5,7.9,79.5,76.7,21.7,16263,50.2,37.8,16133,49.8,38.6,12694,3109,24.5,40.1,59.9,68356,,40.8
95703,0,0,,No,No,831,4.5,13.6,95.5,95.5,42.7,439,52.8,54.2,392,47.2,58.1,381,10,2.6,84.8,15.2,68359,,30.7
93527,0,0,,No,No,1559,20.6,3.4,79.4,79.4,37.8,627,40.2,40.8,932,59.8,57.9,680,103,15.1,78.7,21.3,68421,,44.9
95320,0,0,,No,No,12822,26.3,8,73.7,70,23.1,6315,49.3,34.9,6507,50.7,37.6,4440,1416,31.9,66.5,33.5,68492,,40.1
94589,0,0,,No,No,31536,24.1,9.3,75.9,72.9,21.9,15031,47.7,34.2,16505,52.3,37.9,9785,3087,31.5,61.1,38.9,68494,,37
93631,0,0,,No,No,16282,29.1,7.9,70.9,67.6,19.5,7657,47,35.2,8625,53,34.5,5387,2028,37.6,64.1,35.9,68502,,41.2
92567,0,0,,No,No,10648,28.4,11.4,71.6,66.8,16.6,5245,49.3,31.2,5403,50.7,31.2,2636,1044,39.6,73.1,26.9,68516,,53.1
95385,0,0,,No,No,415,18.1,13.3,81.9,81.9,16.9,209,50.4,42.5,206,49.6,34.1,148,5,3.4,54.7,45.3,68542,,20.3
95619,0,0,,No,No,5718,22.2,4,77.8,76.5,28.1,2844,49.7,40.6,2874,50.3,41.8,2159,473,21.9,71.9,28.1,68614,,42.5
92397,34.38294289,-117.6078162,,No,No,4562,24.9,4.6,75.1,72.2,30.8,2353,51.6,44.2,2209,48.4,37.9,1792,481,26.8,80,20,68640,,42.1
95225,0,0,,No,No,378,26.2,12.2,73.8,73.8,24.3,203,53.7,43.7,175,46.3,30,160,16,10,34.4,65.6,68750,,18.8
93555,0,0,,No,No,33833,26.4,7.3,73.6,70.6,21.6,16901,50,35.8,16932,50,37,12986,3624,27.9,64.3,35.7,68794,,36.4
91702,34.127122,-117.9062095,,No,No,62066,21.6,18.7,78.4,69.4,14.7,30068,48.4,30.2,31998,51.6,31.4,15502,5036,32.5,57.7,42.3,68852,,36.8
90740,0,0,,No,No,24307,13.1,3.9,86.9,85.3,46.8,11293,46.5,54.6,13014,53.5,60.9,12550,1675,13.3,75.3,24.7,68947,,38.2
92806,0,0,,No,No,39442,22.5,9.5,77.5,74.1,14.9,19838,50.3,33.9,19604,49.7,34.8,12339,3858,31.3,38.4,61.6,68973,,46.4
95993,0,0,,No,No,37077,23.8,9.1,76.2,72.9,23.4,18687,50.4,36.3,18390,49.6,39.7,12285,4102,33.4,66.6,33.4,69019,,31
95975,0,0,,No,No,1877,17.3,6,82.7,82.7,45.2,1026,54.7,60.1,851,45.3,59.1,796,148,18.6,82.5,17.5,69082,,29.8
96141,0,0,,No,No,403,13.6,8.2,86.4,80.9,44.7,210,52.1,53.5,193,47.9,58,184,23,12.5,90.8,9.2,69231,,28.8
92704,0,0,,No,No,88321,25.7,10.5,74.3,70.1,13.9,44261,50.1,33.1,44060,49.9,32.6,20018,7240,36.2,53.5,46.5,69272,,50.4
93445,0,0,,No,No,7106,23.6,6.7,76.4,74.7,20.9,3648,51.3,35.2,3458,48.7,43.2,2462,722,29.3,55.9,44.1,69274,,41.5
95959,0,0,,No,No,18343,14.6,6.1,85.4,83,39.4,9681,52.8,50.7,8662,47.2,55.8,7538,1251,16.6,78.4,21.6,69314,,29
92139,0,0,,No,No,36105,22.9,10.4,77.1,72.7,19.8,17465,48.4,32.9,18640,51.6,37.7,10350,3565,34.4,58.2,41.8,69541,,51.1
95973,0,0,,No,No,36682,22.6,10.2,77.4,74.1,21.2,18281,49.8,34.5,18401,50.2,38.2,14219,3977,28,60.5,39.5,69551,,35
92399,0,0,,No,No,54268,24.5,9.4,75.5,71.8,22.1,26454,48.7,33.9,27814,51.3,39.1,18447,5654,30.6,72.9,27.1,69745,,30
94133,0,0,,No,No,26796,9.7,5.3,90.3,89.1,30.2,13729,51.2,40,13067,48.8,45.2,12981,1658,12.8,17.4,82.6,69756,,33.6
95912,0,0,,No,No,5380,28,11.3,72,65.8,16.7,2770,51.5,33.9,2610,48.5,34.2,1576,722,45.8,62.1,37.9,69786,,28.6
94599,0,0,,No,No,3108,7.3,2.6,92.7,91,57,1428,45.9,61.7,1680,54.1,68.1,1446,160,11.1,63.6,36.4,69800,,39.6
92879,0,0,,No,No,47872,25.4,10,74.6,70.7,14.2,23805,49.7,34.6,24067,50.3,34.1,14255,4892,34.3,56.3,43.7,69801,,38.4
92342,0,0,,No,No,6737,24.4,4.2,75.6,74.2,32.2,3350,49.7,43.9,3387,50.3,47.8,2598,685,26.4,76.9,23.1,69882,,46.9
93437,0,0,,No,No,3387,30.6,25.9,69.4,60.8,0,2025,59.8,23.2,1362,40.2,24.1,1022,547,53.5,0,100,69911,,26.8
94514,0,0,,No,No,1475,26.1,12.1,73.9,68.1,22.6,700,47.5,37.5,775,52.5,37.2,451,115,25.5,77.2,22.8,69934,,38.6
91101,0,0,,No,No,21395,12.7,8.5,87.3,84.4,18.3,9680,45.2,34.4,11715,54.8,35.5,10739,1518,14.1,16.2,83.8,70075,,28.8
91206,0,0,,No,No,34739,18.2,6.6,81.8,79.2,25.6,16132,46.4,40,18607,53.6,44.3,13372,3294,24.6,36,64,70141,,41.5
92706,0,0,,No,No,35748,26.3,8.6,73.7,69.6,15.8,17820,49.8,32.5,17928,50.2,33.8,9355,3691,39.5,53.8,46.2,70201,,51.8
94535,0,0,,No,No,3842,40.1,13.9,59.9,55.3,0.6,1963,51.1,21.4,1879,48.9,25.2,1035,728,70.3,1.5,98.5,70230,,16.9
92305,0,0,,No,No,657,22.1,5.8,77.9,75.5,30.7,286,43.5,55.8,371,56.5,49.7,251,73,29.1,66.5,33.5,70250,,43.8
92518,0,0,,No,No,1021,28.4,3.4,71.6,69.1,43.3,454,44.5,38.4,567,55.5,46.4,483,92,19,8.5,91.5,70365,,23.2
96106,0,0,,No,No,274,14.6,0,85.4,85.4,42.7,139,50.7,36.4,135,49.3,50.8,122,30,24.6,57.4,42.6,70455,,66.4
93442,0,0,,No,No,10917,13.8,9.4,86.2,81.1,38.8,5298,48.5,45.9,5619,51.5,55.6,5056,809,16,59.4,40.6,70580,,34.5
95467,0,0,,No,No,5506,23.7,7.7,76.3,73,28.4,2638,47.9,42.4,2868,52.1,45.7,2054,632,30.8,74.5,25.5,70625,,35.6
92582,0,0,,No,No,17219,33.4,9.4,66.6,63.7,10.2,8489,49.3,27.6,8730,50.7,30.9,4019,1986,49.4,75.6,24.4,70642,,52.5
90650,0,0,,No,No,105304,24.3,10.4,75.7,71.5,17.4,52545,49.9,33.8,52759,50.1,36,26964,9486,35.2,63.6,36.4,70667,,37.6
95356,0,0,,No,No,32622,24,7.5,76,72.7,21.2,16097,49.3,36.5,16525,50.7,39.5,11477,3453,30.1,61.6,38.4,70699,,35.7
92831,33.88139022,-117.8917493,,No,No,37359,19.8,20,80.2,73.3,14.2,19146,51.2,28.5,18213,48.8,30,12438,3289,26.4,39.2,60.8,70725,,31.1
91746,34.0461702,-117.9848889,,No,No,29709,22.2,11,77.8,73.1,19.1,14513,48.9,36,15196,51.1,35.8,6670,2024,30.3,74.3,25.7,70825,,52.5
92505,0,0,,No,No,53282,24.7,13.2,75.3,69.2,14,26696,50.1,30.2,26586,49.9,33.2,13700,5046,36.8,50.9,49.1,70854,,42.4
95673,0,0,,No,No,16636,25.8,9.1,74.2,70.4,18.8,8184,49.2,34.8,8452,50.8,39.3,4958,1671,33.7,69.5,30.5,70876,,35.7
95316,0,0,,No,No,7022,25.9,9.2,74.1,69.7,22.4,3542,50.4,35.1,3480,49.6,40.3,2237,807,36.1,71.5,28.5,70907,,41.8
91759,34.23714189,-117.6580184,,No,No,307,10.4,3.3,89.6,86.3,39.7,146,47.6,46.2,161,52.4,54.8,157,23,14.6,64.3,35.7,71042,,35.7
93614,0,0,,No,No,11982,21,4.8,79,76.5,36.3,5550,46.3,51.7,6432,53.7,52,4747,1083,22.8,88.5,11.5,71047,,30.4
95949,0,0,,No,No,21036,17,5.5,83,80.3,38.1,10228,48.6,51.4,10808,51.4,54.6,8408,1549,18.4,87.6,12.4,71059,,28.8
95982,0,0,,No,No,3259,26.1,6.6,73.9,72.3,20.7,1667,51.2,36.9,1592,48.8,43.1,1187,378,31.8,74.7,25.3,71086,,35.4
96142,0,0,,No,No,885,25.5,4.2,74.5,71.9,17.3,484,54.7,38.1,401,45.3,37.8,334,105,31.4,61.4,38.6,71184,,27.2
91103,0,0,,No,No,27659,22,9.8,78,74,21,13143,47.5,36.9,14516,52.5,39.8,8515,2403,28.2,46.7,53.3,71231,,43
90242,0,0,,No,No,42694,23.7,10.9,76.3,71.6,15.9,20075,47,33.2,22619,53,34.6,12325,4217,34.2,48.8,51.2,71233,,32.3
91744,34.03075413,-117.939666,,No,No,85421,23.8,10.8,76.2,71.6,17.9,42896,50.2,33,42525,49.8,36.4,18969,6542,34.5,66.4,33.6,71243,,54.1
92374,0,0,,No,No,43391,22.9,12.6,77.1,71.1,19.3,21076,48.6,32.7,22315,51.4,36.7,13921,4362,31.3,60.4,39.6,71245,,32.3
90670,0,0,,No,No,16700,22.1,10,77.9,75.1,21.9,7995,47.9,35.5,8705,52.1,39.7,4862,1551,31.9,67.8,32.2,71343,,43
95956,0,0,,No,No,348,11.2,9.2,88.8,85.1,39.1,165,47.4,57.1,183,52.6,49.8,167,20,12,100,0,71438,,51.5
92069,0,0,,No,No,50376,25.7,11.1,74.3,69.1,16.4,24744,49.1,34.1,25632,50.9,34.5,14956,5195,34.7,57.2,42.8,71488,,32.8
95010,0,0,,No,No,8856,19.3,6.4,80.7,77.1,29.5,3932,44.4,39.5,4924,55.6,47.8,3942,937,23.8,48.5,51.5,71531,,32.2
92503,0,0,,No,No,95551,26,10.3,74,69.4,15.1,47995,50.2,32.8,47556,49.8,34.2,25056,8958,35.8,63.3,36.7,71542,,41.1
94565,0,0,,No,No,97671,25.5,10.4,74.5,70.5,15.1,48968,50.1,32.2,48703,49.9,35.8,28368,10428,36.8,54.7,45.3,71629,,50.3
95323,0,0,,No,No,1299,26.5,12.9,73.5,65.7,19.9,634,48.8,31.8,665,51.2,36.5,410,164,40,63.2,36.8,71667,,38
95667,0,0,,No,No,36487,17.2,5.9,82.8,80.2,33.7,17398,47.7,51.2,19089,52.3,50.9,14335,2742,19.1,76.3,23.7,71705,,36.5
92203,0,0,,No,No,31140,21.6,6,78.4,75.3,30,15419,49.5,41,15721,50.5,43,11902,2828,23.8,76.1,23.9,71711,,43.7
93428,0,0,,No,No,5859,10,4.1,90,87.7,51.7,2770,47.3,59.8,3089,52.7,61.6,2840,292,10.3,74.3,25.7,71774,,33.3
94928,0,0,,No,No,44323,19.2,15.8,80.8,73.8,20.3,21249,47.9,34.1,23074,52.1,35.1,16393,4261,26,54.9,45.1,71824,,33.6
94709,0,0,,No,No,11951,8.8,26.8,91.2,79.1,16.7,6127,51.3,29,5824,48.7,28.6,4984,590,11.8,28.3,71.7,71859,,27.7
92101,0,0,,No,No,41159,4.8,6.1,95.2,93.9,21.7,23061,56,39.3,18098,44,36.9,24355,1245,5.1,25.4,74.6,71925,,28.8
95363,0,0,,No,No,27908,28.8,10.9,71.2,65.9,14,14364,51.5,31.4,13544,48.5,32.8,7606,3475,45.7,61.4,38.6,71934,,36.7
95367,0,0,,No,No,25072,28.4,9.6,71.6,67,15.5,12203,48.7,32.1,12869,51.3,33.3,7217,3137,43.5,67.7,32.3,71934,,37
92313,0,0,,No,No,12547,19.5,8.8,80.5,75.8,20.3,5966,47.5,33.9,6581,52.5,40.6,4377,1102,25.2,61.3,38.7,71971,,38.7
93517,0,0,,No,No,641,13.1,2.5,86.9,85.6,50.9,431,67.2,55.1,210,32.8,71.6,267,64,24,98.9,1.1,72067,,21.7
93401,0,0,,No,No,28854,16.1,17.6,83.9,77.8,23.9,14929,51.7,32.9,13925,48.3,38.7,12261,2285,18.6,47.1,52.9,72107,,30.8
95664,0,0,,No,No,1603,18.2,12.9,81.8,70.4,24.9,848,52.9,42.5,755,47.1,38.9,578,187,32.4,67.8,32.2,72153,,46.7
93271,0,0,,No,No,2479,14.6,2.5,85.4,84.7,39.2,1302,52.5,55.2,1177,47.5,56.9,1126,165,14.7,82.6,17.4,72188,,32.9
95382,0,0,,No,No,38700,25.1,9.6,74.9,71.2,19.8,18518,47.9,35.8,20182,52.1,36.9,13520,4448,32.9,61,39,72206,,35.5
95816,38.57,-121.46,,Yes,No,17199,8.8,7.8,91.2,90.4,20.1,8108,47.1,35.5,9091,52.9,33.5,9961,992,10,27.4,72.6,72270,Quintile 4,25.8
95361,0,0,,No,No,35308,26.2,8.6,73.8,70.4,19.9,17236,48.8,39.1,18072,51.2,38.2,12206,3936,32.2,64.8,35.2,72313,,39.1
95549,0,0,,No,No,929,19.8,6.1,80.2,75.2,23.8,500,53.8,42.5,429,46.2,41.1,350,102,29.1,82,18,72500,,44
90241,0,0,,No,No,43215,22.7,10.6,77.3,72.9,17.8,21649,50.1,34.1,21566,49.9,37.8,13176,4775,36.2,42.9,57.1,72715,,36.4
95713,0,0,,No,No,10472,17.3,9,82.7,78.6,29.2,5390,51.5,45.4,5082,48.5,47.9,4091,824,20.1,75.9,24.1,72746,,33.2
94605,0,0,,No,No,43399,21.1,7,78.9,76.1,21.3,21006,48.4,37.6,22393,51.6,39.1,16446,4085,24.8,57.1,42.9,72778,,42.9
95412,0,0,,No,No,397,10.3,7.8,89.7,81.9,42.1,215,54.2,58.9,182,45.8,48.7,153,14,9.2,86.9,13.1,72784,,37.9
92840,0,0,,No,No,54735,20.7,10.5,79.3,75.1,18.7,27563,50.4,35.4,27172,49.6,38.1,15065,4655,30.9,54.2,45.8,72926,,52.6
91730,0,0,,No,No,72407,24.1,10.6,75.9,72.2,14.8,35112,48.5,32.2,37295,51.5,34.6,24015,8008,33.3,44.6,55.4,72995,,32.9
94533,0,0,,No,No,75909,25.4,9.6,74.6,70.7,17.1,37332,49.2,32.6,38577,50.8,34.7,24038,8210,34.2,54.2,45.8,73042,,38.3
95242,0,0,,No,No,26409,23.8,6.4,76.2,73.7,27.2,12468,47.2,41.5,13941,52.8,42.5,10021,2783,27.8,64.6,35.4,73083,,32.9
93030,0,0,,No,No,58422,27.1,11.7,72.9,68.3,13.8,29355,50.2,31.9,29067,49.8,33.3,14617,5672,38.8,47.6,52.4,73093,,44.5
95111,0,0,,No,No,61830,26.1,9.6,73.9,69.8,16.5,31169,50.4,34.3,30661,49.6,35.4,16169,6169,38.2,60.3,39.7,73093,,42.1
93675,0,0,,No,No,3905,27.3,8.2,72.7,69.4,26.7,2107,54,41.4,1798,46,45.8,1299,302,23.2,88.4,11.6,73151,,39.3
91321,0,0,,No,No,34014,24.6,11.2,75.4,70,18.3,16896,49.7,33.5,17118,50.3,37.4,10781,3581,33.2,56.3,43.7,73187,,39.8
91917,0,0,,No,No,986,24.1,7.4,75.9,72.2,15.9,441,44.7,43.2,545,55.3,36.2,210,86,41,96.2,3.8,73214,,48.1
95425,0,0,,No,No,10984,23.1,5.2,76.9,74.6,30.1,5107,46.5,42.3,5877,53.5,41.7,4112,1129,27.5,67.4,32.6,73235,,31.5
95678,0,0,,No,No,42053,22.3,8.4,77.7,75.1,18.6,20725,49.3,36,21328,50.7,37.9,16154,4936,30.6,54,46,73253,,33.2
95918,0,0,,No,No,2915,23.5,2.9,76.5,75.5,40.5,1727,59.2,48.6,1188,40.8,62.2,1290,193,15,76.4,23.6,73261,,24
90704,0,0,,No,No,3979,25.2,5.2,74.8,71.5,24.7,1998,50.2,46,1981,49.8,41.2,1553,450,29,27.2,72.8,73287,,49.4
95357,0,0,,No,No,11765,26.2,10,73.8,69.4,17.3,5959,50.7,35,5806,49.3,39.7,3643,1337,36.7,71.3,28.7,73304,,39.6
90814,0,0,,No,No,19685,15.8,7.8,84.2,82,17.3,9212,46.8,36.3,10473,53.2,36.7,9165,1562,17,35.7,64.3,73391,,29.9
92339,0,0,,No,No,1077,23.8,11.7,76.2,70.2,20.1,530,49.2,42,547,50.8,37.8,413,125,30.3,77.2,22.8,73438,,35.6
96148,0,0,,No,No,580,18.8,6,81.2,78.4,22.4,353,60.9,29.3,227,39.1,31.9,214,56,26.2,60.7,39.3,73611,,14.5
92084,0,0,,No,No,51619,25,9.9,75,70.8,17.9,26279,50.9,32.7,25340,49.1,35.5,14877,4916,33,56.3,43.7,73645,,34.1
